company,rep_topic,rep_prob,T10_팀바팀부서편차,T11_보상연봉,T1_워라밸복지,T2_계약직전환,T3_업무강도편차,T4_열악한근무환경,T5_군대식조직문화,T6_비효율문서작업,T7_성장성부족,T8_사내정치불공정,T9_경영진문제,company_clean,company_info,산업,기업형태,사원수,설립일,company_norm,별점
오토브레인(주),T10_팀바팀부서편차,0.220588235,0.220588235,0.191176471,0.205882353,0,0.0588235294,0.102941176,0.0588235294,0.0294117647,0.0147058823,0.102941176,0.0147058823,오토브레인,오토브레인(주),솔루션/SI/ERP/CRM,중소기업,105명,2002.05.17,오토브레인,2.455882353
온세미컨덕터코리아(주),T1_워라밸복지,0.246666667,0.0933333333,0.173333333,0.246666667,0.0133333333,0.0866666667,0.16,0.0266666667,0.0266666667,0.04,0.106666667,0.0266666667,온세미컨덕터코리아,온세미컨덕터코리아(주),반도체/광학/디스플레이,대기업,"1,433명",1998.12.28,온세미컨덕터코리아,2.853333333
와디즈,T7_성장성부족,0.188679245,0.169811321,0.0943396226,0.113207547,0,0.0943396226,0.0754716981,0.0377358491,0.0377358491,0.188679245,0.0943396226,0.0943396226,와디즈,와디즈,포털/인터넷/콘텐츠,중소기업,250명,2012.05.11,와디즈,3.150943396
와이케이케이화스닝프로덕츠판매한국(주),T8_사내정치불공정,0.18,0.1,0.08,0.12,0,0.1,0.08,0.06,0.08,0.08,0.18,0.12,와이케이케이화스닝프로덕츠판매한국,와이케이케이화스닝프로덕츠판매한국(주),판매유통,중소기업,17명,2003.04.01,와이케이케이화스닝프로덕츠판매한국,1.84
위즈도메인(주),T1_워라밸복지,0.227272727,0.181818182,0.0454545455,0.227272727,0,0.0909090909,0,0,0.0909090909,0.181818182,0.181818182,0,위즈도메인,위즈도메인(주),솔루션/SI/ERP/CRM,중소기업,27명,1999.10.08,위즈도메인,2.090909091
유양산전(주),T1_워라밸복지,0.185714286,0.142857143,0.128571429,0.185714286,0,0.0428571429,0.0857142857,0.0857142857,0.0571428571,0.0857142857,0.142857143,0.0428571429,유양산전,유양산전(주),전기/전자/제어,중소기업,90명,1989.01.01,유양산전,2.057142857
이코리아산업(주),T4_열악한근무환경,0.4,0.4,0,0.2,0,0,0.4,0,0,0,0,0,이코리아산업,이코리아산업(주),석유/화학/에너지,대기업,194명,2000.11.01,이코리아산업,2.4
인천국제공항공사,T1_워라밸복지,0.226666667,0.2,0.1,0.226666667,0.0266666667,0.0666666667,0.153333333,0.0466666667,0.0333333333,0.08,0.04,0.0266666667,인천국제공항공사,인천국제공항공사,운송/운수/물류,국내 공공기관/공기업,973명,1999.02.01,인천국제공항공사,4.106666667
인터내셔널디스트리뷰션네트워크코리아(유),T10_팀바팀부서편차,0.183673469,0.183673469,0.142857143,0.0408163265,0,0.0816326531,0.0408163265,0.0408163265,0.102040816,0.142857143,0.102040816,0.12244898,인터내셔널디스트리뷰션네트워크코리아,인터내셔널디스트리뷰션네트워크코리아(유),연구소/컨설팅/조사,중소기업,35명,2007.01.01,인터내셔널디스트리뷰션네트워크코리아,2.265306122
입소스(주),T1_워라밸복지,0.413333333,0.126666667,0.16,0.413333333,0.00666666667,0.18,0.0133333333,0.0266666667,0.00666666667,0.0333333333,0.0333333333,0,입소스,입소스(주),연구소/컨설팅/조사,중견기업,264명,1997.01.01,입소스,2.706666667
자라리테일코리아(주),T3_업무강도편차,0.34,0.0866666667,0.02,0.226666667,0.02,0.34,0.166666667,0.06,0.0266666667,0.00666666667,0.02,0.0266666667,자라리테일코리아,자라리테일코리아(주),판매유통,대기업,840명,2007.10.29,자라리테일코리아,3.12
자이글(주),T1_워라밸복지,0.317073171,0.0487804878,0.146341463,0.317073171,0,0.0487804878,0.0975609756,0.0731707317,0.0975609756,0.0731707317,0.0487804878,0.0487804878,자이글,자이글(주),기계/설비/자동차,중소기업,63명,2008.12.30,자이글,2.12195122
잘레시아(주),T1_워라밸복지,0.369863014,0.0821917808,0.109589041,0.369863014,0,0.178082192,0.0684931507,0.0136986301,0,0.0684931507,0.0684931507,0.0410958904,잘레시아,잘레시아(주),솔루션/SI/ERP/CRM,중소기업,49명,1998.04.06,잘레시아,2.821917808
잡플래닛,T7_성장성부족,0.270833333,0.0833333333,0.0208333333,0.0208333333,0,0.0625,0.0208333333,0.0208333333,0.125,0.270833333,0.104166667,0.270833333,잡플래닛,잡플래닛,포털/인터넷/콘텐츠,중소기업,100명,2013.01.03,잡플래닛,2.727272727
제스트씨앤티(주),T8_사내정치불공정,0.225806452,0.129032258,0,0.064516129,0,0.0322580645,0.064516129,0,0.161290323,0.161290323,0.225806452,0.161290323,제스트씨앤티,제스트씨앤티(주),솔루션/SI/ERP/CRM,중소기업,-,2017.09.01,제스트씨앤티,2.064516129
제이씨데코코리아(주),T10_팀바팀부서편차,0.4,0.4,0,0,0,0.2,0.2,0,0,0.2,0,0,제이씨데코코리아,제이씨데코코리아(주),광고/홍보/전시,중소기업,50명,2001.10.26,제이씨데코코리아,2.6
조광페인트(주),T4_열악한근무환경,0.22,0.08,0.133333333,0.0333333333,0,0.08,0.22,0.12,0.0133333333,0.12,0.0933333333,0.106666667,조광페인트,조광페인트(주),석유/화학/에너지,중견기업,432명,1967.01.16,조광페인트,2.813333333
중국남방항공(주),T11_보상연봉,0.264367816,0.126436782,0.264367816,0.149425287,0.0114942529,0.114942529,0.0229885057,0.0229885057,0.0689655172,0.091954023,0.0689655172,0.0574712644,중국남방항공,중국남방항공(주),운송/운수/물류,중소기업,100명,2003.08.01,중국남방항공,2.126436782
지이오더불유에스코리아(주),T8_사내정치불공정,0.291666667,0.0416666667,0,0.166666667,0,0,0.208333333,0,0,0.125,0.291666667,0.166666667,지이오더불유에스코리아,지이오더불유에스코리아(주),AS/카센터/주유,-,33명,-,지이오더불유에스코리아,2.166666667
진에어(주),T1_워라밸복지,0.18,0.1,0.153333333,0.18,0,0.0533333333,0.12,0.0666666667,0.0333333333,0.106666667,0.12,0.0666666667,진에어,진에어(주),운송/운수/물류,대기업,508명,2008.01.23,진에어,2.953333333
천일페인트(주),T11_보상연봉,0.318181818,0.0909090909,0.318181818,0.136363636,0,0.136363636,0.227272727,0,0,0.0454545455,0,0.0454545455,천일페인트,천일페인트(주),석유/화학/에너지,-,47명,1990.08.17,천일페인트,2.272727273
청호나이스(주),T1_워라밸복지,0.193333333,0.1,0.0866666667,0.193333333,0.0333333333,0.0866666667,0.08,0.1,0.0133333333,0.0733333333,0.18,0.0533333333,청호나이스,청호나이스(주),기타 제조업,대기업,"1,570명",1994.07.01,청호나이스,2.406666667
츄고쿠삼화페인트(주),T4_열악한근무환경,0.34,0.06,0.18,0.06,0.06,0.1,0.34,0.06,0.04,0.06,0.04,0,츄고쿠삼화페인트,츄고쿠삼화페인트(주),석유/화학/에너지,중소기업,206명,1988.10.07,츄고쿠삼화페인트,3.24
카타르항공한국지사,T10_팀바팀부서편차,0.303030303,0.303030303,0.0909090909,0.272727273,0,0.0909090909,0.0606060606,0,0.0303030303,0.0606060606,0.0606060606,0.0303030303,카타르항공한국지사,카타르항공한국지사,운송/운수/물류,중소기업,17명,2003.10.14,카타르항공한국지사,3.151515152
카파아이엔티(주),T9_경영진문제,0.2,0.06,0.12,0.18,0,0.08,0.1,0.04,0.04,0.06,0.12,0.2,카파아이엔티,카파아이엔티(주),식품가공/개발,중소기업,20명,2007.08.13,카파아이엔티,1.928571429
캄텍(주),T7_성장성부족,0.3,0.125,0.075,0.1,0,0.1,0.075,0.05,0.0125,0.3,0.0875,0.075,캄텍,캄텍(주),기계/설비/자동차,대기업,161명,2001.03.07,캄텍,3.525
캐논쎄미콘덕터엔지니어링코리아(주),T4_열악한근무환경,0.153333333,0.0866666667,0.126666667,0.113333333,0.0133333333,0.133333333,0.153333333,0.0733333333,0.0533333333,0.1,0.113333333,0.0333333333,캐논쎄미콘덕터엔지니어링코리아,캐논쎄미콘덕터엔지니어링코리아(주),석유/화학/에너지,외국계 (외국 투자기업),419명,1993.05.13,캐논쎄미콘덕터엔지니어링코리아,3.08
캐세이패시픽항공회사한국지점,T9_경영진문제,0.380952381,0.0476190476,0,0.142857143,0,0.0476190476,0,0,0,0.238095238,0.142857143,0.380952381,캐세이패시픽항공한국지점,캐세이패시픽항공회사한국지점,운송/운수/물류,중소기업,99명,1974.08.01,캐세이패시픽항공한국지점,2.667
케리항운(주),T1_워라밸복지,0.285714286,0.12244898,0.142857143,0.285714286,0,0.142857143,0.0816326531,0.0204081633,0.0816326531,0.0204081633,0.0816326531,0.0204081633,케리항운,케리항운(주),운송/운수/물류,-,64명,1995.11.10,케리항운,2.612244898
케이비에스미디어(주),T10_팀바팀부서편차,0.18,0.18,0.0333333333,0.0733333333,0.173333333,0.08,0.0733333333,0.08,0.08,0.133333333,0.0533333333,0.04,케이비에스미디어,케이비에스미디어(주),방송사/케이블,중견기업,328명,1991.09.01,케이비에스미디어,3.434482759
케이비증권(주),T10_팀바팀부서편차,0.193333333,0.193333333,0.0733333333,0.126666667,0.0733333333,0.0866666667,0.06,0.0733333333,0.1,0.0933333333,0.0933333333,0.0266666667,케이비증권,케이비증권(주),증권/보험/카드,대기업,"2,539명",1962.07.14,케이비증권,3.82
케이씨에이손해사정(주),T11_보상연봉,0.326241135,0.0921985816,0.326241135,0.170212766,0,0.191489362,0.0496453901,0,0.0141843972,0.0354609929,0.0921985816,0.0283687943,케이씨에이손해사정,케이씨에이손해사정(주),증권/보험/카드,-,315명,2002.07.05,케이씨에이손해사정,2.446808511
케이엘에이텐코코리아(주),T10_팀바팀부서편차,0.226666667,0.226666667,0.14,0.113333333,0.00666666667,0.16,0.173333333,0.02,0.0133333333,0.04,0.04,0.0666666667,케이엘에이텐코코리아,케이엘에이텐코코리아(주),반도체/광학/디스플레이,외국계 (외국 법인기업),810명,1993.07.01,케이엘에이텐코코리아,3.806666667
케이엘엠네덜란드항공사(주),T2_계약직전환,0.37037037,0.222222222,0.037037037,0.185185185,0.37037037,0.0740740741,0.037037037,0,0,0.037037037,0.037037037,0,케이엘엠네덜란드항공사,케이엘엠네덜란드항공사(주),운송/운수/물류,중소기업,20명,1984.11.12,케이엘엠네덜란드항공사,4.592592593
코나아이(주),T9_경영진문제,0.333333333,0.0533333333,0.173333333,0.153333333,0,0.0666666667,0.16,0.00666666667,0.0133333333,0.02,0.02,0.333333333,코나아이,코나아이(주),기타 IT/웹/통신,중견기업,401명,1998.03.11,코나아이,2.146666667
코레일관광개발(주),T11_보상연봉,0.333333333,0.0533333333,0.333333333,0.226666667,0.0266666667,0.0466666667,0.0933333333,0.02,0,0.0733333333,0.12,0.00666666667,코레일관광개발,코레일관광개발(주),호텔/여행/항공,국내 공공기관/공기업,988명,2004.09.01,코레일관광개발,2.793333333
코레일로지스(주),T1_워라밸복지,0.283333333,0.0833333333,0.2,0.283333333,0,0.0333333333,0.1,0.0333333333,0.0333333333,0.1,0.0833333333,0.05,코레일로지스,코레일로지스(주),운송/운수/물류,국내 공공기관/공기업,104명,2003.12.31,코레일로지스,2.316666667
코레일유통(주),T4_열악한근무환경,0.2,0.146666667,0.153333333,0.16,0.00666666667,0.16,0.2,0.0466666667,0.0333333333,0.0333333333,0.0533333333,0.00666666667,코레일유통,코레일유통(주),판매유통,국내 공공기관/공기업,463명,2004.12.02,코레일유통,3.733333333
코레일테크(주),T1_워라밸복지,0.24,0.1,0.186666667,0.24,0.02,0.0733333333,0.186666667,0.0133333333,0.0466666667,0.0266666667,0.0666666667,0.04,코레일테크,코레일테크(주),건설/건축/토목/시공,국내 공공기관/공기업,"5,257명",2005.02.01,코레일테크,2.32
콘텔라(주),T1_워라밸복지,0.252525253,0.101010101,0.121212121,0.252525253,0,0.121212121,0.0707070707,0.0101010101,0.0101010101,0.181818182,0.0404040404,0.0909090909,콘텔라,콘텔라(주),전기/전자/제어,중소기업,136명,2000.03.23,콘텔라,2.393939394
쿠퍼스탠다드오토모티브코리아(유),T1_워라밸복지,0.205128205,0.17948718,0.128205128,0.205128205,0.0256410256,0,0.0256410256,0.0512820513,0.0512820513,0.128205128,0.17948718,0.0256410256,쿠퍼스탠다드오토모티브코리아,쿠퍼스탠다드오토모티브코리아(유),석유/화학/에너지,-,114명,1988.10.01,쿠퍼스탠다드오토모티브코리아,2.307692308
쿨랜스코리아(주),T10_팀바팀부서편차,0.208333333,0.208333333,0,0.208333333,0,0.125,0.0416666667,0.166666667,0,0.0833333333,0.0833333333,0.0833333333,쿨랜스코리아,쿨랜스코리아(주),하드웨어/장비,중소기업,34명,2000.09.21,쿨랜스코리아,1.583333333
크록스코리아(주),T10_팀바팀부서편차,0.246478873,0.246478873,0.0422535211,0.0915492958,0,0.126760563,0.0211267606,0.0281690141,0.105633803,0.0845070422,0.147887324,0.105633803,크록스코리아,크록스코리아(주),판매유통,중소기업,44명,2007.07.23,크록스코리아,2.401408451
타이스일렉(주),T1_워라밸복지,0.318181818,0.181818182,0.181818182,0.318181818,0,0.0909090909,0,0.0454545455,0,0.0454545455,0.136363636,0,타이스일렉,타이스일렉(주),반도체/광학/디스플레이,대기업,91명,2010.09.09,타이스일렉,3
태림포장(주),T4_열악한근무환경,0.266666667,0.0866666667,0.0866666667,0.18,0.0133333333,0.126666667,0.266666667,0.04,0.0133333333,0.1,0.0466666667,0.04,태림포장,태림포장(주),가구/목재/제지,대기업,775명,1976.04.12,태림포장,2.466666667
태양화재특종손해사정(주),T3_업무강도편차,0.225,0.1,0.075,0.2,0,0.225,0.075,0.075,0.025,0.025,0.125,0.075,태양화재특종손해사정,태양화재특종손해사정(주),증권/보험/카드,-,157명,1992.09.01,태양화재특종손해사정,2.75
태영상선(주),T9_경영진문제,0.208333333,0.0694444444,0.0138888889,0.118055556,0.0277777778,0.1875,0.0138888889,0.0347222222,0.118055556,0.0555555556,0.152777778,0.208333333,태영상선,태영상선(주),운송/운수/물류,중견기업,102명,1955.04.02,태영상선,2.048951049
태평양에어콘트롤공업(주),T1_워라밸복지,0.227272727,0.0681818182,0.0909090909,0.227272727,0,0.113636364,0.181818182,0.0681818182,0.0681818182,0.0227272727,0.159090909,0,태평양에어콘트롤공업,태평양에어콘트롤공업(주),기계/설비/자동차,-,30명,-,태평양에어콘트롤공업,2.136363636
테크노니아(주),T7_성장성부족,0.22,0.14,0.16,0.2,0.02,0.08,0.02,0.02,0,0.22,0.04,0.1,테크노니아,테크노니아(주),솔루션/SI/ERP/CRM,-,40명,-,테크노니아,2.86
토즈코리아(주),T10_팀바팀부서편차,0.26,0.26,0.14,0.18,0.02,0.06,0.1,0.06,0,0.1,0.08,0,토즈코리아,토즈코리아(주),판매유통,중소기업,98명,2006.07.31,토즈코리아,3
토피아정보기술(주),T10_팀바팀부서편차,0.322033898,0.322033898,0.0338983051,0.0847457627,0.0508474576,0.152542373,0.0847457627,0.0169491525,0.0169491525,0.169491525,0.0169491525,0.0508474576,토피아정보기술,토피아정보기술(주),솔루션/SI/ERP/CRM,중소기업,42명,1999.03.03,토피아정보기술,2.610169492
트레이스(주),T4_열악한근무환경,0.222222222,0,0.111111111,0.138888889,0,0.111111111,0.222222222,0.0277777778,0.0833333333,0.0833333333,0.0833333333,0.138888889,트레이스,트레이스(주),전기/전자/제어,중소기업,166명,1995.01.19,트레이스,1.638888889
트레인코리아(주),T11_보상연봉,0.2,0.16,0.2,0.16,0,0.08,0.12,0.02,0.04,0.04,0.1,0.08,트레인코리아,트레인코리아(주),판매유통,-,70명,1995.01.25,트레인코리아,3.16
특허법인에이아이피,T1_워라밸복지,0.416666667,0.0833333333,0.166666667,0.416666667,0,0.0416666667,0.0833333333,0.0416666667,0,0.0416666667,0.125,0,특허법인에이아이피,특허법인에이아이피,법률/법무/특허,중소기업,-,2009.05.01,특허법인에이아이피,2.75
티쓰리엔터테인먼트(주),T1_워라밸복지,0.2,0.141666667,0.116666667,0.2,0,0.075,0.05,0.0166666667,0.025,0.0583333333,0.183333333,0.133333333,티쓰리엔터테인먼트,티쓰리엔터테인먼트(주),게임,중소기업,248명,2000.04.17,티쓰리엔터테인먼트,2.025
티씨케이(주),T1_워라밸복지,0.22,0.0866666667,0.0733333333,0.22,0,0.133333333,0.166666667,0.04,0.04,0.0733333333,0.0933333333,0.0733333333,티씨케이,티씨케이(주),금속/재료/철강/요업,대기업,137명,1996.10.01,티씨케이,2.906666667
티케이지애강(주),T1_워라밸복지,0.1875,0.0625,0.0625,0.1875,0,0.125,0.09375,0.125,0.03125,0.125,0.125,0.0625,티케이지애강,티케이지애강(주),석유/화학/에너지,중견기업,165명,1990.01.22,티케이지애강,2.4375
퍼스트데이터코리아(유),T8_사내정치불공정,0.230088496,0.150442478,0.0265486726,0.115044248,0,0.0884955752,0.0530973451,0.017699115,0.0442477876,0.10619469,0.230088496,0.168141593,퍼스트데이터코리아,퍼스트데이터코리아(유),솔루션/SI/ERP/CRM,외국계 (외국 법인기업),120명,2005.11.07,퍼스트데이터코리아,1.884955752
페르노리카코리아임페리얼(주),T10_팀바팀부서편차,0.181818182,0.181818182,0.0454545455,0.0909090909,0,0.0909090909,0.0454545455,0.0909090909,0.136363636,0.0909090909,0.181818182,0.0454545455,페르노리카코리아임페리얼,페르노리카코리아임페리얼(주),식품가공/개발,-,200명,1999.12.14,페르노리카코리아임페리얼,2.954545455
페타바이(주),T11_보상연봉,0.294117647,0.0294117647,0.294117647,0.264705882,0.0294117647,0.0588235294,0.0882352941,0,0,0.235294118,0,0,페타바이,페타바이(주),솔루션/SI/ERP/CRM,중소기업,64명,2011.12.23,페타바이,2.823529412
펜타클,T11_보상연봉,0.2,0.145454546,0.2,0.163636364,0.0181818182,0.109090909,0.0181818182,0.0363636364,0.0181818182,0.0727272727,0.0909090909,0.127272727,펜타클,펜타클,광고/홍보/전시,중견기업,92명 ,- ,펜타클,3
평화산업(주),T4_열악한근무환경,0.26,0.0266666667,0.0933333333,0.226666667,0,0.133333333,0.26,0.0666666667,0.04,0.0666666667,0.06,0.0266666667,평화산업,평화산업(주),기계/설비/자동차,대기업,272명,2006.05.02,평화산업,2.26
평화이즈(주),T11_보상연봉,0.313333333,0.146666667,0.313333333,0.16,0.00666666667,0.0933333333,0.08,0.04,0.0133333333,0.106666667,0.0333333333,0.00666666667,평화이즈,평화이즈(주),IT컨설팅,중소기업,141명,2007.03.01,평화이즈,2.786666667
프레제니우스메디칼케어코리아(주),T11_보상연봉,0.269503546,0.141843972,0.269503546,0.120567376,0.0141843972,0.0496453901,0.0283687943,0.0567375886,0.0496453901,0.0638297872,0.113475177,0.0921985816,프레제니우스메디칼케어코리아,프레제니우스메디칼케어코리아(주),판매유통,-,206명,-,프레제니우스메디칼케어코리아,2.624113475
피피지코리아(유),T11_보상연봉,0.220472441,0.102362205,0.220472441,0.0708661417,0.0472440945,0.0787401575,0.133858268,0.0551181102,0.0551181102,0.118110236,0.102362205,0.0157480315,피피지코리아,피피지코리아(유),석유/화학/에너지,대기업,436명,1983.02.07,피피지코리아,2.732283465
하이게인안테나(주),T11_보상연봉,0.20661157,0.0826446281,0.20661157,0.198347107,0.0165289256,0.0661157025,0.0743801653,0.0330578512,0.0165289256,0.173553719,0.123966942,0.00826446281,하이게인안테나,하이게인안테나(주),전기/전자/제어,중소기업,217명,1978.03.07,하이게인안테나,2.140495868
하이네켄코리아(주),T10_팀바팀부서편차,0.206896552,0.206896552,0.165517241,0.0689655172,0,0.0689655172,0.0413793103,0.0482758621,0.0827586207,0.0827586207,0.144827586,0.0896551724,하이네켄코리아,하이네켄코리아(주),판매유통,중소기업,119명,2003.06.12,하이네켄코리아,2.882758621
하이에어코리아(주),T11_보상연봉,0.306666667,0.0933333333,0.306666667,0.133333333,0,0.1,0.0933333333,0.06,0.02,0.0533333333,0.08,0.06,하이에어코리아,하이에어코리아(주),기계/설비/자동차,대기업,720명,1988.10.01,하이에어코리아,2.226666667
하이온넷(주),T1_워라밸복지,0.333333333,0.0909090909,0.0303030303,0.333333333,0,0.0909090909,0.121212121,0,0.151515152,0.0909090909,0.0303030303,0.0606060606,하이온넷,하이온넷(주),전기/전자/제어,-,30명,-,하이온넷,2.393939394
한국경남태양유전(주),T1_워라밸복지,0.340136054,0.0816326531,0.0884353741,0.340136054,0.0204081633,0.0816326531,0.115646259,0.0544217687,0.0272108843,0.0408163265,0.115646259,0.0340136054,한국경남태양유전,한국경남태양유전(주),전기/전자/제어,중견기업,850명,1999.10.15,한국경남태양유전,1.863945578
한국공항(주),T1_워라밸복지,0.46,0.0533333333,0.0666666667,0.46,0.0133333333,0.08,0.166666667,0.0466666667,0,0.0533333333,0.0266666667,0.0333333333,한국공항,한국공항(주),운송/운수/물류,대기업,"3,058명",1968.02.20,한국공항,2.366666667
한국공항공사,T10_팀바팀부서편차,0.153333333,0.153333333,0.14,0.126666667,0.02,0.113333333,0.12,0.106666667,0.1,0.0133333333,0.0866666667,0.02,한국공항공사,한국공항공사,운송/운수/물류,국내 공공기관/공기업,"2,264명",2002.03.02,한국공항공사,3.493333333
한국과학기술원,T10_팀바팀부서편차,0.293333333,0.293333333,0.0666666667,0.133333333,0.0733333333,0.12,0.16,0.04,0.02,0.0133333333,0.0533333333,0.0266666667,한국과학기술원,한국과학기술원,초중고/대학,국내 공공기관/공기업,"1,096명",2001.12.27,한국과학기술원,3.84
한국국제크리스천학교,T4_열악한근무환경,0.1875,0.145833333,0.0416666667,0.104166667,0,0.125,0.1875,0.125,0.0416666667,0.0416666667,0.0416666667,0.145833333,한국국제크리스천학교,한국국제크리스천학교,초중고/대학,-,-,-,한국국제크리스천학교,1.723404255
한국국제협력단,T10_팀바팀부서편차,0.24,0.24,0.0333333333,0.146666667,0.08,0.146666667,0.1,0.04,0.08,0.0466666667,0.0266666667,0.06,한국국제협력단,한국국제협력단,정부/공공기관/공기업,국내 공공기관/공기업,250명,1991.04.01,한국국제협력단,3.686666667
한국다이와(주),T1_워라밸복지,0.333333333,0.0476190476,0.0952380952,0.333333333,0,0,0.285714286,0.0476190476,0.0476190476,0,0.142857143,0,한국다이와,한국다이와(주),판매유통,중소기업,23명,2005.04.01,한국다이와,2.476190476
한국다이이찌산쿄(주),T10_팀바팀부서편차,0.185714286,0.185714286,0.0714285714,0.0714285714,0,0.0857142857,0.0571428571,0.157142857,0.1,0.114285714,0.0571428571,0.1,한국다이이찌산쿄,한국다이이찌산쿄(주),제약/보건/바이오,중소기업,140명,1990.07.16,한국다이이찌산쿄,3.885714286
한국대풍(주),T1_워라밸복지,0.285714286,0.0476190476,0.238095238,0.285714286,0,0.142857143,0.190476191,0,0,0,0.0952380952,0,한국대풍,한국대풍(주),기계/설비/자동차,-,60명,-,한국대풍,2.523809524
한국마즈(유),T10_팀바팀부서편차,0.341463415,0.341463415,0.0731707317,0.0609756098,0.0243902439,0.0853658537,0.012195122,0.0853658537,0.0365853659,0.0853658537,0.0487804878,0.146341463,한국마즈,한국마즈(유),판매유통,중소기업,72명,1992.03.01,한국마즈,3.170731707
